20.43, 20.43, 20.50, 22.89, 23.25, 22.89, 
20.28, 20.44, 20.48, 22.81, 23.25, 22.86, 
20.40, 20.41, 20.50, 22.89, 23.27, 22.91, 
20.35, 20.45, 20.47, 22.89, 23.33, 22.91, 
20.34, 20.46, 20.45, 22.94, 23.33, 22.91, 
20.29, 20.43, 20.46, 22.89, 23.33, 22.89, 
20.40, 20.44, 20.43, 22.91, 23.34, 22.91, 
20.28, 20.37, 20.50, 22.83, 23.30, 22.98, 
20.26, 20.40, 20.48, 22.86, 23.34, 22.97, 
20.39, 20.44, 20.43, 22.89, 23.37, 22.91, 
20.28, 20.48, 20.48, 22.89, 23.42, 22.98, 
20.40, 20.46, 20.48, 22.89, 23.41, 22.97, 
20.33, 20.45, 20.47, 22.89, 23.41, 22.98, 
20.34, 20.51, 20.47, 22.89, 23.47, 22.97, 
20.35, 20.46, 20.45, 22.89, 23.42, 22.94, 
20.37, 20.50, 20.50, 22.89, 23.45, 22.98, 
20.34, 20.41, 20.44, 22.89, 23.41, 22.94, 
20.30, 20.45, 20.55, 22.91, 23.45, 23.05, 
20.37, 20.43, 20.52, 22.89, 23.42, 23.05, 
20.31, 20.45, 20.55, 22.86, 23.45, 23.05, 
20.30, 20.50, 20.55, 22.86, 23.50, 23.05, 
20.37, 20.43, 20.48, 22.91, 23.45, 22.98, 
20.23, 20.41, 20.50, 22.83, 23.45, 22.98, 
20.33, 20.47, 20.52, 22.83, 23.50, 23.02, 
20.30, 20.44, 20.55, 22.86, 23.47, 23.06, 
20.24, 20.44, 20.52, 22.86, 23.47, 23.05, 
20.30, 20.50, 20.52, 22.89, 23.53, 23.05, 
20.35, 20.41, 20.50, 22.89, 23.47, 23.05, 
20.35, 20.51, 20.50, 22.91, 23.55, 23.06, 
20.37, 20.44, 20.50, 22.97, 23.50, 23.09, 
20.34, 20.44, 20.51, 22.94, 23.50, 23.06, 
20.29, 20.46, 20.57, 22.86, 23.53, 23.12, 
20.29, 20.47, 20.59, 22.91, 23.53, 23.12, 
20.30, 20.43, 20.50, 22.86, 23.50, 23.06, 
20.33, 20.51, 20.55, 22.89, 23.58, 23.12, 
20.35, 20.46, 20.48, 22.89, 23.53, 23.05, 
20.35, 20.46, 20.59, 22.89, 23.55, 23.12, 
20.29, 20.41, 20.50, 22.86, 23.50, 23.06, 
20.28, 20.45, 20.52, 22.89, 23.53, 23.12, 
20.30, 20.48, 20.47, 22.91, 23.58, 23.06, 
20.35, 20.45, 20.59, 22.89, 23.53, 23.17, 
20.37, 20.46, 20.59, 22.86, 23.55, 23.14, 
20.33, 20.51, 20.52, 22.86, 23.58, 23.06, 
20.37, 20.57, 20.55, 22.86, 23.61, 23.06, 
20.37, 20.47, 20.64, 22.86, 23.50, 23.06, 
20.37, 20.52, 20.66, 22.86, 23.58, 23.05, 
20.37, 20.45, 20.68, 22.86, 23.53, 23.05, 
20.41, 20.46, 20.64, 22.91, 23.55, 23.02, 
20.40, 20.53, 20.63, 22.91, 23.61, 22.98, 
20.46, 20.51, 20.63, 22.89, 23.58, 22.98, 
20.44, 20.52, 20.63, 22.97, 23.61, 22.97, 
20.41, 20.45, 20.63, 22.89, 23.53, 22.97, 
20.40, 20.47, 20.68, 22.89, 23.55, 23.02, 
20.35, 20.52, 20.66, 22.83, 23.58, 22.98, 
20.41, 20.48, 20.64, 22.89, 23.58, 22.97, 
20.43, 20.44, 20.66, 22.89, 23.53, 22.98, 
20.44, 20.52, 20.63, 22.91, 23.61, 22.98, 
20.37, 20.50, 20.59, 22.86, 23.58, 22.94, 
20.37, 20.46, 20.70, 22.89, 23.58, 23.05, 
20.34, 20.47, 20.62, 22.89, 23.61, 23.02, 
20.39, 20.47, 20.59, 22.89, 23.61, 23.02, 
20.37, 20.47, 20.61, 22.86, 23.61, 23.06, 
20.34, 20.51, 20.59, 22.83, 23.62, 23.06, 
20.33, 20.55, 20.59, 22.83, 23.69, 23.09, 
20.35, 20.46, 20.57, 22.83, 23.61, 23.06, 
20.37, 20.52, 20.55, 22.81, 23.66, 23.05, 
20.33, 20.51, 20.62, 22.81, 23.66, 23.09, 
20.31, 20.45, 20.61, 22.81, 23.61, 23.09, 
20.34, 20.53, 20.64, 22.83, 23.69, 23.12, 
20.31, 20.50, 20.59, 22.81, 23.69, 23.09, 
20.31, 20.47, 20.63, 22.81, 23.70, 23.17, 
20.34, 20.44, 20.55, 22.91, 23.70, 23.12, 
20.35, 20.40, 20.55, 22.91, 23.73, 23.14, 
20.27, 20.44, 20.55, 22.86, 23.81, 23.17, 
20.28, 20.35, 20.59, 22.91, 23.81, 23.25, 
20.23, 20.31, 20.55, 22.94, 23.83, 23.22, 
20.23, 20.31, 20.53, 22.94, 23.91, 23.22, 
20.24, 20.31, 20.46, 23.05, 23.94, 23.19, 
20.23, 20.28, 20.50, 23.06, 23.98, 23.25, 
20.23, 20.34, 20.51, 23.09, 24.09, 23.27, 
20.13, 20.34, 20.44, 23.09, 24.14, 23.25, 
20.16, 20.33, 20.45, 23.17, 24.19, 23.27, 
20.28, 20.29, 20.46, 23.27, 24.19, 23.30, 
20.15, 20.35, 20.41, 23.25, 24.30, 23.30, 
20.24, 20.37, 20.45, 23.27, 24.33, 23.34, 
20.20, 20.40, 20.45, 23.33, 24.39, 23.37, 
20.15, 20.40, 20.44, 23.34, 24.42, 23.37, 
20.23, 20.44, 20.45, 23.37, 24.47, 23.41, 
20.16, 20.46, 20.46, 23.37, 24.50, 23.42, 
20.15, 20.41, 20.44, 23.42, 24.50, 23.42, 
20.20, 20.41, 20.45, 23.47, 24.47, 23.45, 
20.15, 20.43, 20.48, 23.47, 24.50, 23.50, 
20.23, 20.46, 20.52, 23.47, 24.53, 23.55, 
20.23, 20.45, 20.47, 23.47, 24.53, 23.50, 
20.12, 20.43, 20.46, 23.47, 24.55, 23.53, 
20.20, 20.43, 20.47, 23.50, 24.55, 23.55, 
20.29, 20.51, 20.45, 23.58, 24.61, 23.53, 
20.23, 20.45, 20.55, 23.47, 24.55, 23.62, 
20.22, 20.45, 20.52, 23.50, 24.55, 23.61, 
20.15, 20.50, 20.55, 23.45, 24.58, 23.62, 
20.23, 20.50, 20.55, 23.50, 24.58, 23.62, 
20.33, 20.44, 20.59, 23.53, 24.50, 23.66, 
20.29, 20.46, 20.57, 23.53, 24.53, 23.58, 
20.26, 20.47, 20.55, 23.53, 24.53, 23.55, 
20.34, 20.44, 20.59, 23.53, 24.50, 23.58, 
20.23, 20.46, 20.59, 23.47, 24.50, 23.61, 
20.30, 20.44, 20.55, 23.50, 24.47, 23.62, 
20.37, 20.48, 20.51, 23.53, 24.50, 23.55, 
20.34, 20.51, 20.57, 23.50, 24.53, 23.58, 
20.27, 20.55, 20.62, 23.47, 24.53, 23.62, 
20.28, 20.50, 20.59, 23.47, 24.50, 23.61, 
20.30, 20.53, 20.57, 23.47, 24.50, 23.61, 
20.35, 20.57, 20.59, 23.45, 24.53, 23.62, 
20.31, 20.55, 20.55, 23.47, 24.50, 23.61, 
20.30, 20.55, 20.57, 23.45, 24.50, 23.62, 
20.33, 20.55, 20.57, 23.45, 24.47, 23.62, 
20.27, 20.55, 20.55, 23.42, 24.47, 23.58, 
20.33, 20.59, 20.55, 23.45, 24.47, 23.58, 
20.33, 20.48, 20.59, 23.42, 24.39, 23.61, 
20.33, 20.55, 20.55, 23.42, 24.45, 23.61, 
20.37, 20.55, 20.59, 23.45, 24.45, 23.66, 
20.23, 20.55, 20.66, 23.37, 24.42, 23.69, 
20.37, 20.55, 20.57, 23.41, 24.42, 23.62, 
20.33, 20.53, 20.59, 23.41, 24.39, 23.62, 
20.37, 20.55, 20.62, 23.41, 24.37, 23.66, 
20.31, 20.55, 20.64, 23.37, 24.39, 23.66, 
20.34, 20.48, 20.64, 23.34, 24.34, 23.66, 
20.27, 20.55, 20.63, 23.41, 24.39, 23.66, 
20.34, 20.53, 20.59, 23.37, 24.34, 23.62, 
20.37, 20.55, 20.57, 23.37, 24.37, 23.62, 
20.34, 20.52, 20.55, 23.34, 24.37, 23.61, 
20.34, 20.51, 20.64, 23.37, 24.39, 23.70, 
20.31, 20.45, 20.59, 23.34, 24.34, 23.66, 
20.33, 20.44, 20.59, 23.41, 24.39, 23.62, 
20.33, 20.41, 20.63, 23.41, 24.42, 23.70, 
20.24, 20.41, 20.55, 23.34, 24.47, 23.61, 
20.28, 20.40, 20.62, 23.37, 24.50, 23.69, 
20.24, 20.39, 20.55, 23.45, 24.55, 23.62, 
20.28, 20.35, 20.55, 23.45, 24.55, 23.66, 
20.24, 20.39, 20.55, 23.53, 24.66, 23.69, 
20.16, 20.37, 20.52, 23.50, 24.67, 23.69, 
20.28, 20.41, 20.51, 23.58, 24.75, 23.70, 
20.22, 20.33, 20.53, 23.66, 24.73, 23.75, 
20.17, 20.39, 20.51, 23.58, 24.81, 23.75, 
20.23, 20.44, 20.55, 23.69, 24.89, 23.78, 
20.27, 20.37, 20.50, 23.73, 24.86, 23.78, 
20.22, 20.45, 20.52, 23.75, 24.94, 23.83, 
20.23, 20.41, 20.55, 23.78, 24.94, 23.89, 
20.26, 20.44, 20.50, 23.81, 24.98, 23.83, 
20.20, 20.45, 20.52, 23.81, 24.98, 23.89, 
20.17, 20.45, 20.45, 23.78, 25.02, 23.86, 
20.20, 20.43, 20.51, 23.89, 24.98, 23.91, 
20.18, 20.50, 20.48, 23.86, 25.06, 23.91, 
20.22, 20.47, 20.53, 23.86, 25.06, 23.94, 
20.23, 20.50, 20.48, 23.89, 25.06, 23.91, 
20.28, 20.50, 20.52, 23.91, 25.06, 23.94, 
20.22, 20.47, 20.59, 23.86, 25.06, 24.02, 
20.20, 20.55, 20.53, 23.81, 25.09, 23.94, 
20.30, 20.50, 20.55, 23.89, 25.03, 23.98, 
20.33, 20.48, 20.55, 23.89, 25.02, 23.98, 
20.28, 20.55, 20.55, 23.89, 25.06, 23.97, 
20.34, 20.53, 20.52, 23.89, 25.06, 23.94, 
20.30, 20.52, 20.59, 23.91, 25.02, 24.02, 
20.26, 20.57, 20.55, 23.83, 25.06, 23.97, 
20.30, 20.59, 20.55, 23.89, 25.03, 23.94, 
20.22, 20.59, 20.63, 23.81, 25.03, 24.03, 
20.37, 20.55, 20.57, 23.91, 25.02, 23.98, 
20.26, 20.59, 20.61, 23.83, 25.02, 24.02, 
20.27, 20.59, 20.57, 23.81, 25.02, 23.97, 
20.31, 20.59, 20.57, 23.86, 24.98, 23.97, 
20.37, 20.55, 20.59, 23.91, 24.94, 23.98, 
20.37, 20.53, 20.59, 23.86, 24.94, 23.98, 
20.31, 20.59, 20.63, 23.83, 24.95, 24.03, 
20.35, 20.52, 20.61, 23.81, 24.89, 24.02, 
20.31, 20.59, 20.66, 23.75, 24.94, 24.03, 
20.40, 20.57, 20.64, 23.81, 24.91, 24.02, 
20.31, 20.59, 20.59, 23.78, 24.89, 23.98, 
20.43, 20.59, 20.61, 23.78, 24.91, 23.98, 
20.37, 20.57, 20.53, 23.78, 24.86, 23.91, 
20.23, 20.59, 20.64, 23.70, 24.86, 24.02, 
20.28, 20.55, 20.64, 23.73, 24.81, 23.98, 
